,drug,disease,label
998,365.0,134.0,1.0
999,552.0,398.0,1.0
1000,34.0,134.0,1.0
1001,93.0,58.0,1.0
1002,420.0,122.0,1.0
1003,248.0,7.0,1.0
1004,280.0,79.0,1.0
1005,519.0,49.0,1.0
1006,462.0,247.0,1.0
1007,449.0,168.0,1.0
1008,546.0,174.0,1.0
1009,260.0,124.0,1.0
1010,546.0,124.0,1.0
1011,5.0,376.0,1.0
1012,358.0,293.0,1.0
1013,650.0,358.0,1.0
1014,314.0,181.0,1.0
1015,138.0,134.0,1.0
1016,593.0,125.0,1.0
1017,192.0,188.0,1.0
1018,430.0,107.0,1.0
1019,570.0,163.0,1.0
1020,199.0,73.0,1.0
1021,163.0,215.0,1.0
1022,230.0,244.0,1.0
1023,191.0,16.0,1.0
1024,319.0,358.0,1.0
1025,413.0,162.0,1.0
1026,274.0,239.0,1.0
1027,205.0,309.0,1.0
1028,383.0,371.0,1.0
1029,387.0,316.0,1.0
1030,402.0,177.0,1.0
1031,429.0,128.0,1.0
1032,271.0,197.0,1.0
1033,650.0,347.0,1.0
1034,71.0,118.0,1.0
1035,241.0,277.0,1.0
1036,288.0,124.0,1.0
1037,166.0,344.0,1.0
1038,268.0,107.0,1.0
1039,244.0,280.0,1.0
1040,145.0,309.0,1.0
1041,321.0,124.0,1.0
1042,450.0,351.0,1.0
1043,591.0,156.0,1.0
1044,166.0,261.0,1.0
1045,70.0,247.0,1.0
1046,316.0,243.0,1.0
1047,455.0,354.0,1.0
1048,529.0,43.0,1.0
1049,360.0,405.0,1.0
1050,122.0,8.0,1.0
1051,72.0,37.0,1.0
1052,292.0,28.0,1.0
1053,271.0,24.0,1.0
1054,404.0,89.0,1.0
1055,314.0,4.0,1.0
1056,54.0,124.0,1.0
1057,242.0,8.0,1.0
1058,438.0,257.0,1.0
1059,339.0,328.0,1.0
1060,104.0,243.0,1.0
1061,170.0,149.0,1.0
1062,455.0,9.0,1.0
1063,241.0,20.0,1.0
1064,28.0,183.0,1.0
1065,324.0,40.0,1.0
1066,464.0,3.0,1.0
1067,640.0,21.0,1.0
1068,248.0,325.0,1.0
1069,237.0,181.0,1.0
1070,519.0,125.0,1.0
1071,587.0,38.0,1.0
1072,19.0,408.0,1.0
1073,511.0,347.0,1.0
1074,474.0,271.0,1.0
1075,19.0,214.0,1.0
1076,49.0,125.0,1.0
1077,77.0,331.0,1.0
1078,294.0,100.0,1.0
1079,194.0,7.0,1.0
1080,485.0,382.0,1.0
1081,287.0,161.0,1.0
1082,37.0,68.0,1.0
1083,400.0,124.0,1.0
1084,625.0,362.0,1.0
1085,340.0,347.0,1.0
1086,535.0,382.0,1.0
1087,295.0,117.0,1.0
1088,122.0,124.0,1.0
1089,87.0,3.0,1.0
1090,24.0,133.0,1.0
1091,581.0,219.0,1.0
1092,502.0,301.0,1.0
1093,468.0,155.0,1.0
1094,193.0,149.0,1.0
1095,185.0,108.0,1.0
1096,75.0,289.0,1.0
1097,14.0,258.0,1.0
1098,139.0,28.0,1.0
1099,576.0,325.0,1.0
1100,628.0,396.0,1.0
1101,327.0,314.0,1.0
1102,275.0,38.0,1.0
1103,188.0,302.0,1.0
1104,83.0,129.0,1.0
1105,462.0,158.0,1.0
1106,281.0,280.0,1.0
1107,96.0,280.0,1.0
1108,566.0,329.0,1.0
1109,70.0,70.0,1.0
1110,241.0,222.0,1.0
1111,468.0,265.0,1.0
1112,449.0,351.0,1.0
1113,241.0,350.0,1.0
1114,540.0,359.0,1.0
1115,467.0,322.0,1.0
1116,398.0,94.0,1.0
1117,199.0,392.0,1.0
1118,351.0,199.0,1.0
1119,183.0,119.0,1.0
1120,318.0,3.0,1.0
1121,458.0,12.0,1.0
1122,340.0,351.0,1.0
1123,109.0,55.0,1.0
1124,146.0,69.0,1.0
1125,377.0,37.0,1.0
1126,147.0,382.0,1.0
1127,567.0,146.0,1.0
1128,490.0,37.0,1.0
1129,14.0,61.0,1.0
1130,466.0,99.0,1.0
1131,24.0,378.0,1.0
1132,533.0,41.0,1.0
1133,470.0,246.0,1.0
1134,588.0,1.0,1.0
1135,40.0,99.0,1.0
1136,48.0,94.0,1.0
1137,633.0,402.0,1.0
1138,430.0,99.0,1.0
1139,307.0,405.0,1.0
1140,395.0,358.0,1.0
1141,153.0,360.0,1.0
1142,245.0,138.0,1.0
1143,284.0,257.0,1.0
1144,394.0,183.0,1.0
1145,578.0,271.0,1.0
1146,655.0,11.0,1.0
1147,81.0,28.0,1.0
1148,390.0,362.0,1.0
1149,146.0,68.0,1.0
1150,195.0,127.0,1.0
1151,110.0,40.0,1.0
1152,135.0,174.0,1.0
1153,328.0,359.0,1.0
1154,551.0,117.0,1.0
1155,502.0,268.0,1.0
1156,199.0,63.0,1.0
1157,414.0,40.0,1.0
1158,457.0,376.0,1.0
1159,515.0,80.0,1.0
1160,118.0,358.0,1.0
1161,161.0,135.0,1.0
1162,483.0,280.0,1.0
1163,198.0,3.0,1.0
1164,611.0,228.0,1.0
1165,634.0,362.0,1.0
1166,587.0,147.0,1.0
1167,491.0,235.0,1.0
1168,136.0,289.0,1.0
1169,490.0,10.0,1.0
1170,184.0,99.0,1.0
1171,590.0,149.0,1.0
1172,493.0,181.0,1.0
1173,373.0,149.0,1.0
1174,522.0,190.0,1.0
1175,99.0,199.0,1.0
1176,461.0,273.0,1.0
1177,80.0,71.0,1.0
1178,261.0,3.0,1.0
1179,651.0,362.0,1.0
1180,284.0,25.0,1.0
1181,505.0,105.0,1.0
1182,99.0,149.0,1.0
1183,140.0,195.0,1.0
1184,393.0,69.0,1.0
1185,514.0,88.0,1.0
1186,599.0,294.0,1.0
1187,567.0,316.0,1.0
1188,436.0,99.0,1.0
1189,336.0,228.0,1.0
1190,76.0,124.0,1.0
1191,581.0,112.0,1.0
1192,486.0,391.0,1.0
1193,154.0,341.0,1.0
1194,166.0,259.0,1.0
1195,9.0,94.0,1.0
1196,493.0,350.0,1.0
1197,142.0,408.0,1.0
1198,519.0,243.0,1.0
1199,110.0,153.0,1.0
1200,413.0,273.0,1.0
1201,107.0,124.0,1.0
1202,214.0,221.0,1.0
1203,142.0,357.0,1.0
1204,166.0,364.0,1.0
1205,209.0,267.0,1.0
1206,560.0,27.0,1.0
1207,34.0,135.0,1.0
1208,116.0,163.0,1.0
1209,49.0,133.0,1.0
1210,72.0,134.0,1.0
1211,587.0,316.0,1.0
1212,63.0,135.0,1.0
1213,353.0,3.0,1.0
1214,543.0,267.0,1.0
1215,455.0,344.0,1.0
1216,630.0,332.0,1.0
1217,387.0,5.0,1.0
1218,648.0,11.0,1.0
1219,471.0,128.0,1.0
1220,652.0,347.0,1.0
1221,146.0,396.0,1.0
1222,263.0,73.0,1.0
1223,546.0,311.0,1.0
1224,168.0,224.0,1.0
1225,468.0,113.0,1.0
1226,275.0,44.0,1.0
1227,358.0,387.0,1.0
1228,19.0,354.0,1.0
1229,499.0,318.0,1.0
1230,415.0,134.0,1.0
1231,43.0,124.0,1.0
1232,444.0,124.0,1.0
1233,160.0,41.0,1.0
1234,212.0,89.0,1.0
1235,535.0,405.0,1.0
1236,258.0,124.0,1.0
1237,70.0,280.0,1.0
1238,377.0,357.0,1.0
1239,247.0,181.0,1.0
1240,324.0,43.0,1.0
1241,552.0,212.0,1.0
1242,394.0,322.0,1.0
1243,111.0,183.0,1.0
1244,47.0,18.0,1.0
1245,267.0,280.0,1.0
1246,662.0,326.0,1.0
1247,260.0,138.0,1.0
1248,356.0,103.0,1.0
1249,93.0,57.0,1.0
1250,310.0,108.0,1.0
1251,238.0,0.0,1.0
1252,273.0,130.0,1.0
1253,551.0,309.0,1.0
1254,105.0,136.0,1.0
1255,356.0,128.0,1.0
1256,581.0,157.0,1.0
1257,111.0,188.0,1.0
1258,14.0,310.0,1.0
1259,234.0,279.0,1.0
1260,455.0,136.0,1.0
1261,248.0,138.0,1.0
1262,275.0,117.0,1.0
1263,493.0,376.0,1.0
1264,254.0,344.0,1.0
1265,268.0,362.0,1.0
1266,236.0,49.0,0.0
1267,34.0,140.0,0.0
1268,141.0,219.0,0.0
1269,649.0,116.0,0.0
1270,367.0,403.0,0.0
1271,161.0,131.0,0.0
1272,21.0,324.0,0.0
1273,72.0,207.0,0.0
1274,524.0,302.0,0.0
1275,588.0,99.0,0.0
1276,404.0,41.0,0.0
1277,27.0,294.0,0.0
1278,521.0,334.0,0.0
1279,143.0,255.0,0.0
1280,137.0,296.0,0.0
1281,190.0,265.0,0.0
1282,599.0,93.0,0.0
1283,513.0,74.0,0.0
1284,261.0,217.0,0.0
1285,604.0,224.0,0.0
1286,118.0,195.0,0.0
1287,189.0,272.0,0.0
1288,481.0,339.0,0.0
1289,29.0,214.0,0.0
1290,13.0,262.0,0.0
1291,493.0,102.0,0.0
1292,247.0,363.0,0.0
1293,440.0,394.0,0.0
1294,190.0,107.0,0.0
1295,570.0,378.0,0.0
1296,493.0,201.0,0.0
1297,160.0,205.0,0.0
1298,233.0,207.0,0.0
1299,249.0,399.0,0.0
1300,175.0,356.0,0.0
1301,522.0,280.0,0.0
1302,131.0,295.0,0.0
1303,310.0,225.0,0.0
1304,8.0,159.0,0.0
1305,74.0,158.0,0.0
1306,21.0,174.0,0.0
1307,212.0,356.0,0.0
1308,377.0,15.0,0.0
1309,332.0,229.0,0.0
1310,168.0,45.0,0.0
1311,375.0,226.0,0.0
1312,83.0,200.0,0.0
1313,12.0,258.0,0.0
1314,356.0,336.0,0.0
1315,39.0,247.0,0.0
1316,253.0,229.0,0.0
1317,382.0,79.0,0.0
1318,490.0,205.0,0.0
1319,407.0,380.0,0.0
1320,137.0,280.0,0.0
1321,173.0,355.0,0.0
1322,576.0,394.0,0.0
1323,307.0,217.0,0.0
1324,420.0,16.0,0.0
1325,314.0,192.0,0.0
1326,49.0,147.0,0.0
1327,441.0,24.0,0.0
1328,439.0,222.0,0.0
1329,120.0,240.0,0.0
1330,143.0,366.0,0.0
1331,597.0,254.0,0.0
1332,167.0,273.0,0.0
1333,287.0,118.0,0.0
1334,74.0,109.0,0.0
1335,444.0,278.0,0.0
1336,347.0,258.0,0.0
1337,656.0,91.0,0.0
1338,573.0,193.0,0.0
1339,321.0,347.0,0.0
1340,381.0,125.0,0.0
1341,401.0,65.0,0.0
1342,144.0,91.0,0.0
1343,174.0,329.0,0.0
1344,494.0,57.0,0.0
1345,212.0,173.0,0.0
1346,70.0,226.0,0.0
1347,44.0,93.0,0.0
1348,142.0,159.0,0.0
1349,230.0,224.0,0.0
1350,81.0,387.0,0.0
1351,425.0,111.0,0.0
1352,590.0,283.0,0.0
1353,90.0,103.0,0.0
1354,122.0,198.0,0.0
1355,232.0,224.0,0.0
1356,265.0,89.0,0.0
1357,100.0,148.0,0.0
1358,340.0,302.0,0.0
1359,426.0,14.0,0.0
1360,320.0,302.0,0.0
1361,408.0,180.0,0.0
1362,515.0,133.0,0.0
1363,8.0,144.0,0.0
1364,465.0,84.0,0.0
1365,627.0,238.0,0.0
1366,378.0,408.0,0.0
1367,447.0,33.0,0.0
1368,334.0,167.0,0.0
1369,203.0,205.0,0.0
1370,557.0,339.0,0.0
1371,169.0,215.0,0.0
1372,370.0,208.0,0.0
1373,517.0,401.0,0.0
1374,546.0,319.0,0.0
1375,473.0,46.0,0.0
1376,458.0,121.0,0.0
1377,62.0,309.0,0.0
1378,1.0,139.0,0.0
1379,566.0,301.0,0.0
1380,627.0,175.0,0.0
1381,434.0,318.0,0.0
1382,636.0,133.0,0.0
1383,40.0,192.0,0.0
1384,185.0,31.0,0.0
1385,465.0,79.0,0.0
1386,483.0,287.0,0.0
1387,599.0,350.0,0.0
1388,413.0,35.0,0.0
1389,585.0,78.0,0.0
1390,243.0,187.0,0.0
1391,588.0,92.0,0.0
1392,566.0,337.0,0.0
1393,126.0,36.0,0.0
1394,227.0,152.0,0.0
1395,578.0,223.0,0.0
1396,257.0,305.0,0.0
1397,636.0,6.0,0.0
1398,397.0,338.0,0.0
1399,437.0,104.0,0.0
1400,195.0,385.0,0.0
1401,104.0,169.0,0.0
1402,310.0,44.0,0.0
1403,242.0,308.0,0.0
1404,500.0,129.0,0.0
1405,661.0,197.0,0.0
1406,172.0,250.0,0.0
1407,459.0,408.0,0.0
1408,447.0,208.0,0.0
1409,384.0,192.0,0.0
1410,378.0,174.0,0.0
1411,390.0,212.0,0.0
1412,30.0,181.0,0.0
1413,349.0,367.0,0.0
1414,489.0,181.0,0.0
1415,280.0,265.0,0.0
1416,61.0,217.0,0.0
1417,179.0,160.0,0.0
1418,157.0,299.0,0.0
1419,526.0,186.0,0.0
1420,576.0,334.0,0.0
1421,288.0,131.0,0.0
1422,630.0,52.0,0.0
1423,403.0,184.0,0.0
1424,331.0,376.0,0.0
1425,454.0,147.0,0.0
1426,171.0,114.0,0.0
1427,135.0,273.0,0.0
1428,12.0,145.0,0.0
1429,244.0,323.0,0.0
1430,323.0,59.0,0.0
1431,72.0,93.0,0.0
1432,13.0,309.0,0.0
1433,153.0,185.0,0.0
1434,616.0,25.0,0.0
1435,311.0,221.0,0.0
1436,42.0,251.0,0.0
1437,26.0,281.0,0.0
1438,260.0,160.0,0.0
1439,250.0,97.0,0.0
1440,606.0,344.0,0.0
1441,562.0,109.0,0.0
1442,509.0,290.0,0.0
1443,248.0,249.0,0.0
1444,404.0,214.0,0.0
1445,614.0,194.0,0.0
1446,184.0,96.0,0.0
1447,322.0,319.0,0.0
1448,371.0,399.0,0.0
1449,324.0,178.0,0.0
1450,317.0,200.0,0.0
1451,285.0,91.0,0.0
1452,638.0,10.0,0.0
1453,305.0,80.0,0.0
1454,558.0,349.0,0.0
1455,23.0,268.0,0.0
1456,522.0,385.0,0.0
1457,553.0,63.0,0.0
1458,487.0,192.0,0.0
1459,263.0,334.0,0.0
1460,584.0,233.0,0.0
1461,662.0,64.0,0.0
1462,613.0,287.0,0.0
1463,554.0,243.0,0.0
1464,337.0,235.0,0.0
1465,468.0,95.0,0.0
1466,85.0,377.0,0.0
1467,330.0,170.0,0.0
1468,600.0,214.0,0.0
1469,270.0,227.0,0.0
1470,646.0,377.0,0.0
1471,40.0,47.0,0.0
1472,39.0,215.0,0.0
1473,109.0,21.0,0.0
1474,550.0,389.0,0.0
1475,428.0,293.0,0.0
1476,40.0,289.0,0.0
1477,626.0,111.0,0.0
1478,515.0,256.0,0.0
1479,192.0,9.0,0.0
1480,11.0,393.0,0.0
1481,446.0,38.0,0.0
1482,293.0,121.0,0.0
1483,36.0,310.0,0.0
1484,175.0,219.0,0.0
1485,648.0,374.0,0.0
1486,468.0,235.0,0.0
1487,89.0,27.0,0.0
1488,452.0,391.0,0.0
1489,236.0,292.0,0.0
1490,493.0,168.0,0.0
1491,661.0,319.0,0.0
1492,477.0,162.0,0.0
1493,184.0,188.0,0.0
1494,517.0,408.0,0.0
1495,140.0,32.0,0.0
1496,251.0,178.0,0.0
1497,413.0,87.0,0.0
1498,374.0,239.0,0.0
1499,414.0,118.0,0.0
1500,499.0,275.0,0.0
1501,462.0,26.0,0.0
1502,449.0,151.0,0.0
1503,208.0,199.0,0.0
1504,27.0,257.0,0.0
1505,188.0,124.0,0.0
1506,101.0,65.0,0.0
1507,35.0,405.0,0.0
1508,613.0,310.0,0.0
1509,511.0,147.0,0.0
1510,436.0,217.0,0.0
1511,445.0,77.0,0.0
1512,100.0,189.0,0.0
1513,215.0,192.0,0.0
1514,627.0,84.0,0.0
1515,30.0,73.0,0.0
1516,605.0,211.0,0.0
1517,506.0,70.0,0.0
1518,547.0,215.0,0.0
1519,466.0,43.0,0.0
1520,361.0,229.0,0.0
1521,70.0,403.0,0.0
1522,427.0,188.0,0.0
1523,66.0,209.0,0.0
1524,444.0,247.0,0.0
1525,107.0,121.0,0.0
1526,468.0,47.0,0.0
1527,406.0,378.0,0.0
1528,333.0,157.0,0.0
1529,639.0,294.0,0.0
1530,166.0,40.0,0.0
1531,437.0,395.0,0.0
1532,271.0,181.0,0.0
1533,537.0,333.0,0.0
1534,35.0,115.0,0.0
1535,154.0,246.0,0.0
1536,264.0,331.0,0.0
1537,438.0,370.0,0.0
1538,222.0,386.0,0.0
1539,532.0,61.0,0.0
1540,260.0,239.0,0.0
1541,601.0,395.0,0.0
1542,327.0,86.0,0.0
1543,274.0,407.0,0.0
1544,624.0,96.0,0.0
1545,334.0,369.0,0.0
1546,328.0,96.0,0.0
1547,542.0,142.0,0.0
1548,115.0,305.0,0.0
1549,281.0,119.0,0.0
1550,437.0,293.0,0.0
1551,170.0,178.0,0.0
1552,405.0,212.0,0.0
1553,364.0,356.0,0.0
1554,615.0,235.0,0.0
1555,454.0,354.0,0.0
1556,644.0,19.0,0.0
1557,389.0,223.0,0.0
1558,363.0,272.0,0.0
1559,45.0,212.0,0.0
1560,4.0,164.0,0.0
1561,558.0,290.0,0.0
1562,202.0,110.0,0.0
1563,58.0,370.0,0.0
1564,309.0,121.0,0.0
1565,257.0,151.0,0.0
1566,552.0,192.0,0.0
1567,227.0,158.0,0.0
1568,116.0,149.0,0.0
1569,13.0,248.0,0.0
1570,488.0,300.0,0.0
1571,41.0,298.0,0.0
1572,239.0,43.0,0.0
1573,377.0,363.0,0.0
1574,644.0,365.0,0.0
1575,74.0,236.0,0.0
1576,570.0,120.0,0.0
1577,131.0,118.0,0.0
1578,191.0,252.0,0.0
1579,586.0,198.0,0.0
1580,194.0,72.0,0.0
1581,228.0,77.0,0.0
1582,382.0,381.0,0.0
1583,401.0,334.0,0.0
1584,377.0,287.0,0.0
1585,253.0,338.0,0.0
1586,406.0,235.0,0.0
1587,551.0,233.0,0.0
1588,172.0,351.0,0.0
1589,22.0,234.0,0.0
1590,277.0,155.0,0.0
1591,462.0,402.0,0.0
1592,429.0,181.0,0.0
1593,528.0,404.0,0.0
1594,586.0,316.0,0.0
1595,542.0,303.0,0.0
1596,102.0,50.0,0.0
1597,154.0,144.0,0.0
1598,151.0,35.0,0.0
1599,547.0,120.0,0.0
1600,219.0,396.0,0.0
1601,304.0,275.0,0.0
1602,387.0,153.0,0.0
1603,27.0,299.0,0.0
1604,29.0,367.0,0.0
1605,323.0,140.0,0.0
1606,251.0,281.0,0.0
1607,615.0,328.0,0.0
1608,159.0,10.0,0.0
1609,536.0,222.0,0.0
1610,498.0,175.0,0.0
1611,571.0,231.0,0.0
1612,430.0,2.0,0.0
1613,579.0,402.0,0.0
1614,594.0,326.0,0.0
1615,597.0,79.0,0.0
1616,662.0,83.0,0.0
1617,32.0,219.0,0.0
1618,418.0,333.0,0.0
1619,70.0,93.0,0.0
1620,437.0,13.0,0.0
1621,525.0,366.0,0.0
1622,454.0,296.0,0.0
1623,431.0,55.0,0.0
1624,84.0,42.0,0.0
1625,75.0,64.0,0.0
1626,493.0,39.0,0.0
1627,192.0,363.0,0.0
1628,430.0,156.0,0.0
1629,210.0,119.0,0.0
1630,343.0,351.0,0.0
1631,275.0,43.0,0.0
1632,626.0,317.0,0.0
1633,344.0,387.0,0.0
1634,69.0,347.0,0.0
1635,491.0,318.0,0.0
1636,488.0,304.0,0.0
1637,454.0,265.0,0.0
1638,525.0,118.0,0.0
1639,120.0,343.0,0.0
1640,492.0,7.0,0.0
1641,490.0,303.0,0.0
1642,164.0,324.0,0.0
1643,42.0,190.0,0.0
1644,489.0,5.0,0.0
1645,206.0,140.0,0.0
1646,98.0,97.0,0.0
1647,311.0,134.0,0.0
1648,155.0,133.0,0.0
1649,210.0,49.0,0.0
1650,456.0,357.0,0.0
1651,393.0,265.0,0.0
1652,381.0,105.0,0.0
1653,505.0,83.0,0.0
1654,29.0,140.0,0.0
1655,12.0,313.0,0.0
1656,620.0,67.0,0.0
1657,42.0,176.0,0.0
1658,562.0,38.0,0.0
1659,592.0,360.0,0.0
1660,251.0,322.0,0.0
1661,239.0,327.0,0.0
1662,269.0,80.0,0.0
1663,173.0,279.0,0.0
1664,210.0,284.0,0.0
1665,505.0,234.0,0.0
1666,280.0,336.0,0.0
1667,123.0,222.0,0.0
1668,106.0,302.0,0.0
1669,235.0,241.0,0.0
1670,164.0,174.0,0.0
1671,116.0,262.0,0.0
1672,168.0,105.0,0.0
1673,228.0,236.0,0.0
1674,6.0,96.0,0.0
1675,348.0,37.0,0.0
1676,420.0,209.0,0.0
1677,280.0,122.0,0.0
1678,544.0,393.0,0.0
1679,433.0,377.0,0.0
1680,221.0,339.0,0.0
1681,522.0,115.0,0.0
1682,490.0,132.0,0.0
1683,230.0,21.0,0.0
1684,436.0,251.0,0.0
1685,376.0,317.0,0.0
1686,565.0,365.0,0.0
1687,449.0,118.0,0.0
1688,411.0,224.0,0.0
1689,557.0,302.0,0.0
1690,600.0,110.0,0.0
1691,222.0,400.0,0.0
1692,452.0,274.0,0.0
1693,92.0,190.0,0.0
1694,383.0,28.0,0.0
1695,81.0,156.0,0.0
1696,136.0,163.0,0.0
1697,506.0,379.0,0.0
1698,170.0,297.0,0.0
1699,621.0,246.0,0.0
1700,445.0,189.0,0.0
1701,359.0,100.0,0.0
1702,401.0,21.0,0.0
1703,256.0,63.0,0.0
1704,375.0,276.0,0.0
1705,274.0,262.0,0.0
1706,64.0,11.0,0.0
1707,393.0,218.0,0.0
1708,231.0,102.0,0.0
1709,202.0,363.0,0.0
1710,426.0,338.0,0.0
1711,402.0,305.0,0.0
1712,8.0,143.0,0.0
1713,543.0,404.0,0.0
1714,61.0,377.0,0.0
1715,553.0,130.0,0.0
1716,237.0,204.0,0.0
1717,203.0,124.0,0.0
1718,350.0,243.0,0.0
1719,650.0,249.0,0.0
1720,222.0,18.0,0.0
1721,265.0,343.0,0.0
1722,147.0,177.0,0.0
1723,546.0,352.0,0.0
1724,239.0,225.0,0.0
1725,208.0,175.0,0.0
1726,114.0,24.0,0.0
1727,606.0,187.0,0.0
1728,560.0,289.0,0.0
1729,97.0,399.0,0.0
1730,64.0,226.0,0.0
1731,362.0,242.0,0.0
1732,119.0,193.0,0.0
1733,616.0,34.0,0.0
1734,641.0,333.0,0.0
1735,49.0,254.0,0.0
1736,100.0,11.0,0.0
1737,306.0,43.0,0.0
1738,460.0,32.0,0.0
1739,534.0,286.0,0.0
1740,56.0,165.0,0.0
1741,363.0,392.0,0.0
1742,383.0,176.0,0.0
1743,434.0,46.0,0.0
1744,114.0,267.0,0.0
1745,202.0,245.0,0.0
1746,448.0,379.0,0.0
1747,91.0,170.0,0.0
1748,658.0,123.0,0.0
1749,281.0,75.0,0.0
1750,162.0,320.0,0.0
1751,157.0,203.0,0.0
1752,563.0,111.0,0.0
1753,510.0,71.0,0.0
1754,38.0,129.0,0.0
1755,415.0,310.0,0.0
1756,311.0,346.0,0.0
1757,362.0,158.0,0.0
1758,220.0,146.0,0.0
1759,293.0,291.0,0.0
1760,436.0,300.0,0.0
1761,49.0,78.0,0.0
1762,340.0,350.0,0.0
1763,401.0,26.0,0.0
1764,30.0,280.0,0.0
1765,637.0,319.0,0.0
1766,615.0,374.0,0.0
1767,191.0,311.0,0.0
1768,7.0,193.0,0.0
1769,542.0,328.0,0.0
1770,230.0,356.0,0.0
1771,118.0,219.0,0.0
1772,296.0,263.0,0.0
1773,175.0,390.0,0.0
1774,399.0,181.0,0.0
1775,414.0,381.0,0.0
1776,301.0,318.0,0.0
1777,17.0,55.0,0.0
1778,249.0,322.0,0.0
1779,605.0,7.0,0.0
1780,441.0,69.0,0.0
1781,221.0,84.0,0.0
1782,525.0,4.0,0.0
1783,65.0,302.0,0.0
1784,329.0,199.0,0.0
1785,392.0,48.0,0.0
1786,191.0,144.0,0.0
1787,0.0,175.0,0.0
1788,495.0,143.0,0.0
1789,250.0,184.0,0.0
1790,268.0,39.0,0.0
1791,105.0,181.0,0.0
1792,64.0,219.0,0.0
1793,77.0,6.0,0.0
1794,519.0,184.0,0.0
1795,375.0,311.0,0.0
1796,498.0,211.0,0.0
1797,572.0,30.0,0.0
1798,544.0,4.0,0.0
1799,442.0,204.0,0.0
1800,456.0,183.0,0.0
1801,570.0,184.0,0.0
1802,21.0,301.0,0.0
1803,301.0,34.0,0.0
1804,122.0,16.0,0.0
1805,407.0,273.0,0.0
1806,72.0,8.0,0.0
1807,105.0,179.0,0.0
1808,137.0,359.0,0.0
1809,347.0,296.0,0.0
1810,278.0,296.0,0.0
1811,232.0,261.0,0.0
1812,656.0,117.0,0.0
1813,380.0,333.0,0.0
1814,440.0,53.0,0.0
1815,406.0,105.0,0.0
1816,185.0,134.0,0.0
1817,298.0,301.0,0.0
1818,461.0,196.0,0.0
1819,606.0,33.0,0.0
1820,590.0,140.0,0.0
1821,477.0,226.0,0.0
1822,277.0,0.0,0.0
1823,48.0,110.0,0.0
1824,380.0,53.0,0.0
1825,117.0,188.0,0.0
1826,566.0,262.0,0.0
1827,145.0,336.0,0.0
1828,187.0,50.0,0.0
1829,70.0,80.0,0.0
1830,404.0,265.0,0.0
1831,478.0,374.0,0.0
1832,291.0,30.0,0.0
1833,639.0,386.0,0.0
1834,509.0,235.0,0.0
1835,60.0,59.0,0.0
1836,444.0,69.0,0.0
1837,418.0,184.0,0.0
1838,443.0,401.0,0.0
1839,289.0,188.0,0.0
1840,76.0,365.0,0.0
1841,191.0,399.0,0.0
1842,187.0,37.0,0.0
1843,157.0,272.0,0.0
1844,94.0,46.0,0.0
1845,393.0,111.0,0.0
1846,28.0,140.0,0.0
1847,640.0,97.0,0.0
1848,491.0,154.0,0.0
1849,84.0,282.0,0.0
1850,106.0,137.0,0.0
1851,202.0,58.0,0.0
1852,347.0,28.0,0.0
1853,149.0,360.0,0.0
1854,491.0,149.0,0.0
1855,174.0,225.0,0.0
1856,443.0,244.0,0.0
1857,569.0,238.0,0.0
1858,292.0,267.0,0.0
1859,283.0,12.0,0.0
1860,584.0,18.0,0.0
1861,613.0,296.0,0.0
1862,208.0,380.0,0.0
1863,396.0,391.0,0.0
1864,313.0,254.0,0.0
1865,601.0,39.0,0.0
1866,406.0,365.0,0.0
1867,81.0,131.0,0.0
1868,546.0,267.0,0.0
1869,633.0,278.0,0.0
1870,283.0,269.0,0.0
1871,290.0,330.0,0.0
1872,177.0,73.0,0.0
1873,249.0,375.0,0.0
1874,147.0,303.0,0.0
1875,199.0,404.0,0.0
1876,642.0,226.0,0.0
1877,196.0,332.0,0.0
1878,268.0,397.0,0.0
1879,454.0,116.0,0.0
1880,632.0,355.0,0.0
1881,156.0,55.0,0.0
1882,445.0,131.0,0.0
1883,0.0,253.0,0.0
1884,66.0,285.0,0.0
1885,124.0,168.0,0.0
1886,499.0,100.0,0.0
1887,563.0,194.0,0.0
1888,138.0,162.0,0.0
1889,79.0,261.0,0.0
1890,367.0,110.0,0.0
1891,208.0,266.0,0.0
1892,492.0,231.0,0.0
1893,513.0,183.0,0.0
1894,92.0,244.0,0.0
1895,327.0,381.0,0.0
1896,320.0,271.0,0.0
1897,152.0,138.0,0.0
1898,599.0,52.0,0.0
1899,303.0,283.0,0.0
1900,25.0,125.0,0.0
1901,635.0,34.0,0.0
1902,61.0,60.0,0.0
1903,465.0,334.0,0.0
1904,442.0,1.0,0.0
1905,531.0,364.0,0.0
1906,641.0,238.0,0.0
1907,226.0,50.0,0.0
1908,354.0,269.0,0.0
1909,461.0,87.0,0.0
1910,447.0,386.0,0.0
1911,306.0,84.0,0.0
1912,419.0,328.0,0.0
1913,436.0,190.0,0.0
1914,419.0,258.0,0.0
1915,499.0,312.0,0.0
1916,423.0,109.0,0.0
1917,388.0,164.0,0.0
1918,501.0,182.0,0.0
1919,27.0,2.0,0.0
1920,226.0,193.0,0.0
1921,610.0,379.0,0.0
1922,623.0,220.0,0.0
1923,197.0,324.0,0.0
1924,462.0,336.0,0.0
1925,254.0,59.0,0.0
1926,287.0,326.0,0.0
1927,144.0,202.0,0.0
1928,98.0,353.0,0.0
1929,394.0,46.0,0.0
